Day,Place,run,Muslim,Instance
4,Ramree,2,3906,myanmar2017_network
4,Ramree,3,4081,myanmar2017_network
4,Ramree,4,4022,myanmar2017_network
4,Ramree,5,4033,myanmar2017_network
4,Ramree,6,4052,myanmar2017_network
4,Ramree,7,3981,myanmar2017_network
4,Ramree,8,3990,myanmar2017_network
4,Ramree,9,3974,myanmar2017_network
4,Ramree,10,4038,myanmar2017_network
4,Rathedaung,1,8955,myanmar2017_network
4,Rathedaung,2,8968,myanmar2017_network
4,Rathedaung,3,8939,myanmar2017_network
4,Rathedaung,4,8884,myanmar2017_network
4,Rathedaung,5,9034,myanmar2017_network
4,Rathedaung,6,9081,myanmar2017_network
4,Rathedaung,7,8966,myanmar2017_network
4,Rathedaung,8,8772,myanmar2017_network
4,Rathedaung,9,8781,myanmar2017_network
4,Rathedaung,10,8984,myanmar2017_network
4,Sittwe,1,10242,myanmar2017_network
4,Sittwe,2,10167,myanmar2017_network
4,Sittwe,3,10228,myanmar2017_network
4,Sittwe,4,9977,myanmar2017_network
4,Sittwe,5,10146,myanmar2017_network
4,Sittwe,6,10200,myanmar2017_network
4,Sittwe,7,10305,myanmar2017_network
4,Sittwe,8,10118,myanmar2017_network
4,Sittwe,9,10087,myanmar2017_network
4,Sittwe,10,10212,myanmar2017_network
5,Cox's Bazar,1,78815,myanmar2017_network
5,Cox's Bazar,2,78708,myanmar2017_network
5,Cox's Bazar,3,79046,myanmar2017_network
5,Cox's Bazar,4,79027,myanmar2017_network
5,Cox's Bazar,5,79141,myanmar2017_network
5,Cox's Bazar,6,78876,myanmar2017_network
5,Cox's Bazar,7,78871,myanmar2017_network
5,Cox's Bazar,8,78825,myanmar2017_network
5,Cox's Bazar,9,79032,myanmar2017_network
5,Cox's Bazar,10,78738,myanmar2017_network
5,Kyaukpyu,1,213,myanmar2017_network
5,Kyaukpyu,2,215,myanmar2017_network
5,Kyaukpyu,3,225,myanmar2017_network
5,Kyaukpyu,4,200,myanmar2017_network
5,Kyaukpyu,5,238,myanmar2017_network
5,Kyaukpyu,6,217,myanmar2017_network
5,Kyaukpyu,7,208,myanmar2017_network
5,Kyaukpyu,8,218,myanmar2017_network
5,Kyaukpyu,9,204,myanmar2017_network
5,Kyaukpyu,10,212,myanmar2017_network
5,Kyauktaw,1,8018,myanmar2017_network
5,Kyauktaw,2,8276,myanmar2017_network
5,Kyauktaw,3,8022,myanmar2017_network
5,Kyauktaw,4,8219,myanmar2017_network
5,Kyauktaw,5,8143,myanmar2017_network
5,Kyauktaw,6,8087,myanmar2017_network
5,Kyauktaw,7,8158,myanmar2017_network
5,Kyauktaw,8,8046,myanmar2017_network
5,Kyauktaw,9,8089,myanmar2017_network
5,Kyauktaw,10,8165,myanmar2017_network
5,Maungdaw,1,1622,myanmar2017_network
5,Maungdaw,2,1601,myanmar2017_network
5,Maungdaw,3,1635,myanmar2017_network
5,Maungdaw,4,1567,myanmar2017_network
5,Maungdaw,5,1627,myanmar2017_network
5,Maungdaw,6,1606,myanmar2017_network
5,Maungdaw,7,1692,myanmar2017_network
5,Maungdaw,8,1616,myanmar2017_network
5,Maungdaw,9,1615,myanmar2017_network
5,Maungdaw,10,1599,myanmar2017_network
5,Myebon,1,7617,myanmar2017_network
5,Myebon,2,7789,myanmar2017_network
5,Myebon,3,7585,myanmar2017_network
5,Myebon,4,7712,myanmar2017_network
5,Myebon,5,7677,myanmar2017_network
5,Myebon,6,7818,myanmar2017_network
5,Myebon,7,7743,myanmar2017_network
5,Myebon,8,7787,myanmar2017_network
5,Myebon,9,7639,myanmar2017_network
5,Myebon,10,7832,myanmar2017_network
5,Pauktaw,1,3503,myanmar2017_network
5,Pauktaw,2,3559,myanmar2017_network
5,Pauktaw,3,3468,myanmar2017_network
5,Pauktaw,4,3649,myanmar2017_network
5,Pauktaw,5,3570,myanmar2017_network
5,Pauktaw,6,3652,myanmar2017_network
5,Pauktaw,7,3533,myanmar2017_network
5,Pauktaw,8,3617,myanmar2017_network
5,Pauktaw,9,3568,myanmar2017_network
5,Pauktaw,10,3599,myanmar2017_network
5,Ramree,1,5600,myanmar2017_network
5,Ramree,2,5389,myanmar2017_network
5,Ramree,3,5516,myanmar2017_network
5,Ramree,4,5517,myanmar2017_network
5,Ramree,5,5520,myanmar2017_network
5,Ramree,6,5643,myanmar2017_network
5,Ramree,7,5427,myanmar2017_network
5,Ramree,8,5464,myanmar2017_network
5,Ramree,9,5428,myanmar2017_network
5,Ramree,10,5613,myanmar2017_network
5,Rathedaung,1,10173,myanmar2017_network
5,Rathedaung,2,10205,myanmar2017_network
5,Rathedaung,3,10120,myanmar2017_network
5,Rathedaung,4,10094,myanmar2017_network
5,Rathedaung,5,10085,myanmar2017_network
5,Rathedaung,6,10206,myanmar2017_network
5,Rathedaung,7,10142,myanmar2017_network
5,Rathedaung,8,9866,myanmar2017_network
5,Rathedaung,9,9952,myanmar2017_network
5,Rathedaung,10,10214,myanmar2017_network
5,Sittwe,1,9849,myanmar2017_network
5,Sittwe,2,9794,myanmar2017_network
5,Sittwe,3,9962,myanmar2017_network
5,Sittwe,4,9628,myanmar2017_network
5,Sittwe,5,9890,myanmar2017_network
5,Sittwe,6,9937,myanmar2017_network
5,Sittwe,7,9882,myanmar2017_network
5,Sittwe,8,9826,myanmar2017_network
5,Sittwe,9,9810,myanmar2017_network
5,Sittwe,10,9823,myanmar2017_network
6,Cox's Bazar,1,80554,myanmar2017_network
6,Cox's Bazar,2,80479,myanmar2017_network
6,Cox's Bazar,3,80818,myanmar2017_network
6,Cox's Bazar,4,80822,myanmar2017_network
6,Cox's Bazar,5,80855,myanmar2017_network
6,Cox's Bazar,6,80741,myanmar2017_network
6,Cox's Bazar,7,80574,myanmar2017_network
6,Cox's Bazar,8,80655,myanmar2017_network
6,Cox's Bazar,9,80743,myanmar2017_network
6,Cox's Bazar,10,80522,myanmar2017_network
6,Kyaukpyu,1,200,myanmar2017_network
6,Kyaukpyu,2,205,myanmar2017_network
6,Kyaukpyu,3,215,myanmar2017_network
6,Kyaukpyu,4,187,myanmar2017_network
6,Kyaukpyu,5,227,myanmar2017_network
6,Kyaukpyu,6,206,myanmar2017_network
6,Kyaukpyu,7,200,myanmar2017_network
6,Kyaukpyu,8,203,myanmar2017_network
6,Kyaukpyu,9,197,myanmar2017_network
6,Kyaukpyu,10,208,myanmar2017_network
6,Kyauktaw,1,9125,myanmar2017_network
6,Kyauktaw,2,9487,myanmar2017_network
6,Kyauktaw,3,9225,myanmar2017_network
6,Kyauktaw,4,9343,myanmar2017_network
6,Kyauktaw,5,9289,myanmar2017_network
6,Kyauktaw,6,9265,myanmar2017_network
6,Kyauktaw,7,9383,myanmar2017_network
6,Kyauktaw,8,9310,myanmar2017_network
6,Kyauktaw,9,9283,myanmar2017_network
6,Kyauktaw,10,9402,myanmar2017_network
6,Maungdaw,1,1848,myanmar2017_network
6,Maungdaw,2,1855,myanmar2017_network
6,Maungdaw,3,1885,myanmar2017_network
6,Maungdaw,4,1819,myanmar2017_network
6,Maungdaw,5,1877,myanmar2017_network
6,Maungdaw,6,1831,myanmar2017_network
6,Maungdaw,7,1939,myanmar2017_network
6,Maungdaw,8,1868,myanmar2017_network
6,Maungdaw,9,1881,myanmar2017_network
6,Maungdaw,10,1806,myanmar2017_network
6,Myebon,1,7911,myanmar2017_network
6,Myebon,2,8061,myanmar2017_network
6,Myebon,3,7818,myanmar2017_network
6,Myebon,4,8035,myanmar2017_network
6,Myebon,5,7944,myanmar2017_network
6,Myebon,6,8004,myanmar2017_network
6,Myebon,7,8017,myanmar2017_network
6,Myebon,8,8122,myanmar2017_network
6,Myebon,9,7880,myanmar2017_network
6,Myebon,10,8038,myanmar2017_network
6,Pauktaw,1,3942,myanmar2017_network
6,Pauktaw,2,3959,myanmar2017_network
6,Pauktaw,3,3888,myanmar2017_network
6,Pauktaw,4,4091,myanmar2017_network
6,Pauktaw,5,4047,myanmar2017_network
6,Pauktaw,6,4093,myanmar2017_network
6,Pauktaw,7,3985,myanmar2017_network
6,Pauktaw,8,3999,myanmar2017_network
6,Pauktaw,9,3978,myanmar2017_network
6,Pauktaw,10,4012,myanmar2017_network
6,Ramree,1,7140,myanmar2017_network
6,Ramree,2,6962,myanmar2017_network
6,Ramree,3,7100,myanmar2017_network
6,Ramree,4,7038,myanmar2017_network
6,Ramree,5,7152,myanmar2017_network
6,Ramree,6,7330,myanmar2017_network
6,Ramree,7,7011,myanmar2017_network
6,Ramree,8,6988,myanmar2017_network
6,Ramree,9,7043,myanmar2017_network
6,Ramree,10,7228,myanmar2017_network
6,Rathedaung,1,11405,myanmar2017_network
6,Rathedaung,2,11431,myanmar2017_network
6,Rathedaung,3,11344,myanmar2017_network
6,Rathedaung,4,11279,myanmar2017_network
6,Rathedaung,5,11340,myanmar2017_network
6,Rathedaung,6,11523,myanmar2017_network
6,Rathedaung,7,11443,myanmar2017_network
6,Rathedaung,8,11073,myanmar2017_network
6,Rathedaung,9,11279,myanmar2017_network
6,Rathedaung,10,11429,myanmar2017_network
6,Sittwe,1,9668,myanmar2017_network
6,Sittwe,2,9603,myanmar2017_network
6,Sittwe,3,9629,myanmar2017_network
6,Sittwe,4,9495,myanmar2017_network
6,Sittwe,5,9678,myanmar2017_network
6,Sittwe,6,9715,myanmar2017_network
6,Sittwe,7,9668,myanmar2017_network
6,Sittwe,8,9551,myanmar2017_network
6,Sittwe,9,9734,myanmar2017_network
6,Sittwe,10,9684,myanmar2017_network
7,Cox's Bazar,1,82328,myanmar2017_network
7,Cox's Bazar,2,82194,myanmar2017_network
7,Cox's Bazar,3,82645,myanmar2017_network
7,Cox's Bazar,4,82459,myanmar2017_network
7,Cox's Bazar,5,82622,myanmar2017_network
7,Cox's Bazar,6,82416,myanmar2017_network
7,Cox's Bazar,7,82290,myanmar2017_network
7,Cox's Bazar,8,82383,myanmar2017_network
7,Cox's Bazar,9,82511,myanmar2017_network
7,Cox's Bazar,10,82209,myanmar2017_network
7,Kyaukpyu,1,193,myanmar2017_network
7,Kyaukpyu,2,195,myanmar2017_network
7,Kyaukpyu,3,208,myanmar2017_network
7,Kyaukpyu,4,171,myanmar2017_network
7,Kyaukpyu,5,219,myanmar2017_network
7,Kyaukpyu,6,198,myanmar2017_network
7,Kyaukpyu,7,193,myanmar2017_network
7,Kyaukpyu,8,193,myanmar2017_network
7,Kyaukpyu,9,187,myanmar2017_network
7,Kyaukpyu,10,198,myanmar2017_network
7,Kyauktaw,1,10262,myanmar2017_network
7,Kyauktaw,2,10657,myanmar2017_network
7,Kyauktaw,3,10402,myanmar2017_network
7,Kyauktaw,4,10613,myanmar2017_network
7,Kyauktaw,5,10400,myanmar2017_network
7,Kyauktaw,6,10537,myanmar2017_network
7,Kyauktaw,7,10526,myanmar2017_network
7,Kyauktaw,8,10501,myanmar2017_network
7,Kyauktaw,9,10509,myanmar2017_network
7,Kyauktaw,10,10540,myanmar2017_network
7,Maungdaw,1,2134,myanmar2017_network
7,Maungdaw,2,2121,myanmar2017_network
7,Maungdaw,3,2133,myanmar2017_network
7,Maungdaw,4,2077,myanmar2017_network
7,Maungdaw,5,2103,myanmar2017_network
7,Maungdaw,6,2068,myanmar2017_network
7,Maungdaw,7,2203,myanmar2017_network
7,Maungdaw,8,2107,myanmar2017_network
7,Maungdaw,9,2116,myanmar2017_network
7,Maungdaw,10,2066,myanmar2017_network
7,Myebon,1,8194,myanmar2017_network
7,Myebon,2,8344,myanmar2017_network
7,Myebon,3,8058,myanmar2017_network
7,Myebon,4,8313,myanmar2017_network
7,Myebon,5,8181,myanmar2017_network
7,Myebon,6,8233,myanmar2017_network
7,Myebon,7,8344,myanmar2017_network
7,Myebon,8,8389,myanmar2017_network
7,Myebon,9,8146,myanmar2017_network
7,Myebon,10,8260,myanmar2017_network
7,Pauktaw,1,4413,myanmar2017_network
7,Pauktaw,2,4377,myanmar2017_network
7,Pauktaw,3,4317,myanmar2017_network
7,Pauktaw,4,4431,myanmar2017_network
7,Pauktaw,5,4459,myanmar2017_network
7,Pauktaw,6,4500,myanmar2017_network
7,Pauktaw,7,4458,myanmar2017_network
7,Pauktaw,8,4415,myanmar2017_network
7,Pauktaw,9,4438,myanmar2017_network
7,Pauktaw,10,4498,myanmar2017_network
7,Ramree,1,8793,myanmar2017_network
7,Ramree,2,8698,myanmar2017_network
7,Ramree,3,8855,myanmar2017_network
7,Ramree,4,8770,myanmar2017_network
7,Ramree,5,8898,myanmar2017_network
7,Ramree,6,9164,myanmar2017_network
7,Ramree,7,8798,myanmar2017_network
7,Ramree,8,8723,myanmar2017_network
7,Ramree,9,8811,myanmar2017_network
7,Ramree,10,9010,myanmar2017_network
7,Rathedaung,1,12804,myanmar2017_network
7,Rathedaung,2,12875,myanmar2017_network
7,Rathedaung,3,12697,myanmar2017_network
7,Rathedaung,4,12704,myanmar2017_network
7,Rathedaung,5,12713,myanmar2017_network
7,Rathedaung,6,12906,myanmar2017_network
7,Rathedaung,7,12810,myanmar2017_network
7,Rathedaung,8,12445,myanmar2017_network
7,Rathedaung,9,12720,myanmar2017_network
7,Rathedaung,10,12806,myanmar2017_network
7,Sittwe,1,9773,myanmar2017_network
7,Sittwe,2,9696,myanmar2017_network
7,Sittwe,3,9711,myanmar2017_network
7,Sittwe,4,9619,myanmar2017_network
7,Sittwe,5,9809,myanmar2017_network
7,Sittwe,6,9779,myanmar2017_network
7,Sittwe,7,9737,myanmar2017_network
7,Sittwe,8,9659,myanmar2017_network
7,Sittwe,9,9879,myanmar2017_network
7,Sittwe,10,9866,myanmar2017_network
8,Cox's Bazar,1,84258,myanmar2017_network
8,Cox's Bazar,2,84064,myanmar2017_network
8,Cox's Bazar,3,84499,myanmar2017_network
8,Cox's Bazar,4,84426,myanmar2017_network
8,Cox's Bazar,5,84571,myanmar2017_network
8,Cox's Bazar,6,84356,myanmar2017_network
8,Cox's Bazar,7,84238,myanmar2017_network
8,Cox's Bazar,8,84245,myanmar2017_network
8,Cox's Bazar,9,84463,myanmar2017_network
8,Cox's Bazar,10,84016,myanmar2017_network
8,Kyaukpyu,1,180,myanmar2017_network
8,Kyaukpyu,2,185,myanmar2017_network
8,Kyaukpyu,3,199,myanmar2017_network
8,Kyaukpyu,4,159,myanmar2017_network
8,Kyaukpyu,5,209,myanmar2017_network
8,Kyaukpyu,6,191,myanmar2017_network
8,Kyaukpyu,7,185,myanmar2017_network
8,Kyaukpyu,8,185,myanmar2017_network
8,Kyaukpyu,9,178,myanmar2017_network
8,Kyaukpyu,10,191,myanmar2017_network
8,Kyauktaw,1,11483,myanmar2017_network
8,Kyauktaw,2,11736,myanmar2017_network
8,Kyauktaw,3,11494,myanmar2017_network
8,Kyauktaw,4,11652,myanmar2017_network
8,Kyauktaw,5,11580,myanmar2017_network
8,Kyauktaw,6,11725,myanmar2017_network
8,Kyauktaw,7,11747,myanmar2017_network
8,Kyauktaw,8,11667,myanmar2017_network
8,Kyauktaw,9,11689,myanmar2017_network
8,Kyauktaw,10,11716,myanmar2017_network
8,Maungdaw,1,2363,myanmar2017_network
8,Maungdaw,2,2321,myanmar2017_network
8,Maungdaw,3,2357,myanmar2017_network
8,Maungdaw,4,2291,myanmar2017_network
8,Maungdaw,5,2370,myanmar2017_network
8,Maungdaw,6,2280,myanmar2017_network
8,Maungdaw,7,2453,myanmar2017_network
8,Maungdaw,8,2336,myanmar2017_network
8,Maungdaw,9,2368,myanmar2017_network
8,Maungdaw,10,2340,myanmar2017_network
8,Myebon,1,8425,myanmar2017_network
8,Myebon,2,8625,myanmar2017_network
8,Myebon,3,8327,myanmar2017_network
8,Myebon,4,8503,myanmar2017_network
8,Myebon,5,8379,myanmar2017_network
8,Myebon,6,8486,myanmar2017_network
8,Myebon,7,8599,myanmar2017_network
8,Myebon,8,8671,myanmar2017_network
8,Myebon,9,8344,myanmar2017_network
8,Myebon,10,8605,myanmar2017_network
8,Pauktaw,1,4812,myanmar2017_network
8,Pauktaw,2,4908,myanmar2017_network
8,Pauktaw,3,4793,myanmar2017_network
8,Pauktaw,4,4903,myanmar2017_network
8,Pauktaw,5,4916,myanmar2017_network
8,Pauktaw,6,4937,myanmar2017_network
8,Pauktaw,7,4923,myanmar2017_network
8,Pauktaw,8,4888,myanmar2017_network
8,Pauktaw,9,4876,myanmar2017_network
8,Pauktaw,10,4974,myanmar2017_network
8,Ramree,1,10748,myanmar2017_network
8,Ramree,2,10656,myanmar2017_network
8,Ramree,3,10806,myanmar2017_network
8,Ramree,4,10729,myanmar2017_network
8,Ramree,5,10902,myanmar2017_network
8,Ramree,6,11177,myanmar2017_network
8,Ramree,7,10746,myanmar2017_network
8,Ramree,8,10657,myanmar2017_network
8,Ramree,9,10752,myanmar2017_network
8,Ramree,10,10997,myanmar2017_network
8,Rathedaung,1,14093,myanmar2017_network
8,Rathedaung,2,14097,myanmar2017_network
8,Rathedaung,3,14028,myanmar2017_network
8,Rathedaung,4,14022,myanmar2017_network
8,Rathedaung,5,14023,myanmar2017_network
8,Rathedaung,6,14221,myanmar2017_network
8,Rathedaung,7,14126,myanmar2017_network
8,Rathedaung,8,13815,myanmar2017_network
8,Rathedaung,9,14075,myanmar2017_network
8,Rathedaung,10,14097,myanmar2017_network
8,Sittwe,1,10125,myanmar2017_network
8,Sittwe,2,10125,myanmar2017_network
8,Sittwe,3,10117,myanmar2017_network
8,Sittwe,4,10068,myanmar2017_network
8,Sittwe,5,10107,myanmar2017_network
8,Sittwe,6,10129,myanmar2017_network
8,Sittwe,7,10051,myanmar2017_network
8,Sittwe,8,9951,myanmar2017_network
8,Sittwe,9,10198,myanmar2017_network
8,Sittwe,10,10055,myanmar2017_network
9,Cox's Bazar,1,86245,myanmar2017_network
9,Cox's Bazar,2,86075,myanmar2017_network
9,Cox's Bazar,3,86479,myanmar2017_network
9,Cox's Bazar,4,86504,myanmar2017_network
9,Cox's Bazar,5,86514,myanmar2017_network
9,Cox's Bazar,6,86394,myanmar2017_network
9,Cox's Bazar,7,86220,myanmar2017_network
9,Cox's Bazar,8,86234,myanmar2017_network
9,Cox's Bazar,9,86434,myanmar2017_network
9,Cox's Bazar,10,86082,myanmar2017_network
9,Kyaukpyu,1,171,myanmar2017_network
9,Kyaukpyu,2,175,myanmar2017_network
9,Kyaukpyu,3,189,myanmar2017_network
9,Kyaukpyu,4,151,myanmar2017_network
9,Kyaukpyu,5,197,myanmar2017_network
9,Kyaukpyu,6,188,myanmar2017_network
9,Kyaukpyu,7,172,myanmar2017_network
9,Kyaukpyu,8,181,myanmar2017_network
9,Kyaukpyu,9,174,myanmar2017_network
9,Kyaukpyu,10,186,myanmar2017_network
9,Kyauktaw,1,12713,myanmar2017_network
9,Kyauktaw,2,12988,myanmar2017_network
9,Kyauktaw,3,12563,myanmar2017_network
9,Kyauktaw,4,12781,myanmar2017_network
9,Kyauktaw,5,12721,myanmar2017_network
9,Kyauktaw,6,12876,myanmar2017_network
9,Kyauktaw,7,12968,myanmar2017_network
9,Kyauktaw,8,12758,myanmar2017_network
9,Kyauktaw,9,12937,myanmar2017_network
9,Kyauktaw,10,12818,myanmar2017_network
9,Maungdaw,1,2578,myanmar2017_network
9,Maungdaw,2,2568,myanmar2017_network
9,Maungdaw,3,2619,myanmar2017_network
9,Maungdaw,4,2493,myanmar2017_network
9,Maungdaw,5,2573,myanmar2017_network
9,Maungdaw,6,2528,myanmar2017_network
9,Maungdaw,7,2663,myanmar2017_network
9,Maungdaw,8,2547,myanmar2017_network
9,Maungdaw,9,2532,myanmar2017_network
9,Maungdaw,10,2592,myanmar2017_network
9,Myebon,1,8712,myanmar2017_network
9,Myebon,2,8899,myanmar2017_network
9,Myebon,3,8617,myanmar2017_network
9,Myebon,4,8711,myanmar2017_network
9,Myebon,5,8643,myanmar2017_network
9,Myebon,6,8777,myanmar2017_network
9,Myebon,7,8863,myanmar2017_network
9,Myebon,8,8911,myanmar2017_network
9,Myebon,9,8637,myanmar2017_network
9,Myebon,10,8893,myanmar2017_network
9,Pauktaw,1,5229,myanmar2017_network
9,Pauktaw,2,5266,myanmar2017_network
9,Pauktaw,3,5214,myanmar2017_network
9,Pauktaw,4,5288,myanmar2017_network
9,Pauktaw,5,5387,myanmar2017_network
9,Pauktaw,6,5347,myanmar2017_network
9,Pauktaw,7,5437,myanmar2017_network
9,Pauktaw,8,5392,myanmar2017_network
9,Pauktaw,9,5305,myanmar2017_network
9,Pauktaw,10,5343,myanmar2017_network
9,Ramree,1,12856,myanmar2017_network
9,Ramree,2,12824,myanmar2017_network
9,Ramree,3,12766,myanmar2017_network
9,Ramree,4,12927,myanmar2017_network
9,Ramree,5,13032,myanmar2017_network
9,Ramree,6,13322,myanmar2017_network
9,Ramree,7,12792,myanmar2017_network
9,Ramree,8,12729,myanmar2017_network
9,Ramree,9,12853,myanmar2017_network
9,Ramree,10,13125,myanmar2017_network
9,Rathedaung,1,15300,myanmar2017_network
9,Rathedaung,2,15348,myanmar2017_network
9,Rathedaung,3,15358,myanmar2017_network
9,Rathedaung,4,15245,myanmar2017_network
9,Rathedaung,5,15275,myanmar2017_network
9,Rathedaung,6,15488,myanmar2017_network
9,Rathedaung,7,15373,myanmar2017_network
9,Rathedaung,8,15025,myanmar2017_network
9,Rathedaung,9,15317,myanmar2017_network
9,Rathedaung,10,15431,myanmar2017_network
9,Sittwe,1,10560,myanmar2017_network
9,Sittwe,2,10537,myanmar2017_network
9,Sittwe,3,10480,myanmar2017_network
9,Sittwe,4,10515,myanmar2017_network
9,Sittwe,5,10644,myanmar2017_network
9,Sittwe,6,10482,myanmar2017_network
9,Sittwe,7,10543,myanmar2017_network
9,Sittwe,8,10455,myanmar2017_network
9,Sittwe,9,10621,myanmar2017_network
9,Sittwe,10,10477,myanmar2017_network
10,Cox's Bazar,1,88201,myanmar2017_network
10,Cox's Bazar,2,88053,myanmar2017_network
10,Cox's Bazar,3,88585,myanmar2017_network
10,Cox's Bazar,4,88510,myanmar2017_network
10,Cox's Bazar,5,88510,myanmar2017_network
10,Cox's Bazar,6,88425,myanmar2017_network
10,Cox's Bazar,7,88161,myanmar2017_network
10,Cox's Bazar,8,88228,myanmar2017_network
10,Cox's Bazar,9,88453,myanmar2017_network
10,Cox's Bazar,10,88131,myanmar2017_network
10,Kyaukpyu,1,162,myanmar2017_network
10,Kyaukpyu,2,170,myanmar2017_network
10,Kyaukpyu,3,178,myanmar2017_network
10,Kyaukpyu,4,143,myanmar2017_network
10,Kyaukpyu,5,191,myanmar2017_network
10,Kyaukpyu,6,173,myanmar2017_network
10,Kyaukpyu,7,161,myanmar2017_network
10,Kyaukpyu,8,173,myanmar2017_network
10,Kyaukpyu,9,166,myanmar2017_network
10,Kyaukpyu,10,178,myanmar2017_network
10,Kyauktaw,1,13856,myanmar2017_network
10,Kyauktaw,2,14089,myanmar2017_network
10,Kyauktaw,3,13691,myanmar2017_network
10,Kyauktaw,4,13853,myanmar2017_network
10,Kyauktaw,5,13821,myanmar2017_network
10,Kyauktaw,6,13953,myanmar2017_network
10,Kyauktaw,7,14039,myanmar2017_network
10,Kyauktaw,8,13793,myanmar2017_network
10,Kyauktaw,9,14112,myanmar2017_network
10,Kyauktaw,10,13891,myanmar2017_network
10,Maungdaw,1,2798,myanmar2017_network
10,Maungdaw,2,2827,myanmar2017_network
10,Maungdaw,3,2801,myanmar2017_network
10,Maungdaw,4,2749,myanmar2017_network
10,Maungdaw,5,2794,myanmar2017_network
10,Maungdaw,6,2740,myanmar2017_network
10,Maungdaw,7,2874,myanmar2017_network
10,Maungdaw,8,2757,myanmar2017_network
10,Maungdaw,9,2751,myanmar2017_network
10,Maungdaw,10,2834,myanmar2017_network
10,Myebon,1,9006,myanmar2017_network
10,Myebon,2,9154,myanmar2017_network
10,Myebon,3,8940,myanmar2017_network
10,Myebon,4,9009,myanmar2017_network
10,Myebon,5,9018,myanmar2017_network
10,Myebon,6,9117,myanmar2017_network
10,Myebon,7,9174,myanmar2017_network
10,Myebon,8,9166,myanmar2017_network
10,Myebon,9,8966,myanmar2017_network
10,Myebon,10,9174,myanmar2017_network
10,Pauktaw,1,5711,myanmar2017_network
10,Pauktaw,2,5708,myanmar2017_network
10,Pauktaw,3,5620,myanmar2017_network
10,Pauktaw,4,5727,myanmar2017_network
10,Pauktaw,5,5748,myanmar2017_network
10,Pauktaw,6,5790,myanmar2017_network
10,Pauktaw,7,5935,myanmar2017_network
10,Pauktaw,8,5802,myanmar2017_network
10,Pauktaw,9,5746,myanmar2017_network
10,Pauktaw,10,5752,myanmar2017_network
10,Ramree,1,15236,myanmar2017_network
10,Ramree,2,15333,myanmar2017_network
10,Ramree,3,15009,myanmar2017_network
10,Ramree,4,15286,myanmar2017_network
10,Ramree,5,15239,myanmar2017_network
10,Ramree,6,15702,myanmar2017_network
10,Ramree,7,15118,myanmar2017_network
10,Ramree,8,15025,myanmar2017_network
10,Ramree,9,15113,myanmar2017_network
10,Ramree,10,15491,myanmar2017_network
10,Rathedaung,1,16556,myanmar2017_network
10,Rathedaung,2,16575,myanmar2017_network
10,Rathedaung,3,16515,myanmar2017_network
10,Rathedaung,4,16471,myanmar2017_network
10,Rathedaung,5,16470,myanmar2017_network
10,Rathedaung,6,16740,myanmar2017_network
10,Rathedaung,7,16516,myanmar2017_network
10,Rathedaung,8,16210,myanmar2017_network
10,Rathedaung,9,16675,myanmar2017_network
10,Rathedaung,10,16657,myanmar2017_network
10,Sittwe,1,11009,myanmar2017_network
10,Sittwe,2,11051,myanmar2017_network
10,Sittwe,3,11028,myanmar2017_network
10,Sittwe,4,10971,myanmar2017_network
10,Sittwe,5,11158,myanmar2017_network
10,Sittwe,6,11018,myanmar2017_network
10,Sittwe,7,11064,myanmar2017_network
10,Sittwe,8,11011,myanmar2017_network
10,Sittwe,9,11106,myanmar2017_network
10,Sittwe,10,10967,myanmar2017_network
11,Cox's Bazar,1,90196,myanmar2017_network
11,Cox's Bazar,2,90069,myanmar2017_network
11,Cox's Bazar,3,90605,myanmar2017_network
11,Cox's Bazar,4,90588,myanmar2017_network
11,Cox's Bazar,5,90577,myanmar2017_network
11,Cox's Bazar,6,90459,myanmar2017_network
11,Cox's Bazar,7,90216,myanmar2017_network
11,Cox's Bazar,8,90258,myanmar2017_network
11,Cox's Bazar,9,90477,myanmar2017_network
11,Cox's Bazar,10,90222,myanmar2017_network
11,Kyaukpyu,1,155,myanmar2017_network
11,Kyaukpyu,2,167,myanmar2017_network
11,Kyaukpyu,3,169,myanmar2017_network
11,Kyaukpyu,4,140,myanmar2017_network
11,Kyaukpyu,5,179,myanmar2017_network
11,Kyaukpyu,6,167,myanmar2017_network
11,Kyaukpyu,7,151,myanmar2017_network
11,Kyaukpyu,8,167,myanmar2017_network
11,Kyaukpyu,9,157,myanmar2017_network
11,Kyaukpyu,10,171,myanmar2017_network
11,Kyauktaw,1,14846,myanmar2017_network
11,Kyauktaw,2,15111,myanmar2017_network
11,Kyauktaw,3,14776,myanmar2017_network
11,Kyauktaw,4,14910,myanmar2017_network
11,Kyauktaw,5,14875,myanmar2017_network
11,Kyauktaw,6,14906,myanmar2017_network
11,Kyauktaw,7,15089,myanmar2017_network
11,Kyauktaw,8,14826,myanmar2017_network
11,Kyauktaw,9,15098,myanmar2017_network
11,Kyauktaw,10,14959,myanmar2017_network
11,Maungdaw,1,3007,myanmar2017_network
11,Maungdaw,2,3079,myanmar2017_network
11,Maungdaw,3,3046,myanmar2017_network
11,Maungdaw,4,2936,myanmar2017_network
11,Maungdaw,5,3019,myanmar2017_network
11,Maungdaw,6,2924,myanmar2017_network
11,Maungdaw,7,3099,myanmar2017_network
11,Maungdaw,8,2967,myanmar2017_network
11,Maungdaw,9,2964,myanmar2017_network
11,Maungdaw,10,3040,myanmar2017_network
11,Myebon,1,9368,myanmar2017_network
