Day,Place,Muslim,run,Instance
6,Kyaukpyu,227,5,myanmar2017_network
6,Kyauktaw,9289,5,myanmar2017_network
6,Maungdaw,1877,5,myanmar2017_network
6,Myebon,7944,5,myanmar2017_network
6,Paletwa,5508,5,myanmar2017_network
6,Pauktaw,4047,5,myanmar2017_network
6,Ramree,7152,5,myanmar2017_network
6,Rathedaung,11340,5,myanmar2017_network
6,Sittwe,9678,5,myanmar2017_network
7,Buthidaung,6891,5,myanmar2017_network
7,Cox's Bazar,82622,5,myanmar2017_network
7,Kyaukpyu,219,5,myanmar2017_network
7,Kyauktaw,10400,5,myanmar2017_network
7,Maungdaw,2103,5,myanmar2017_network
7,Myebon,8181,5,myanmar2017_network
7,Paletwa,6233,5,myanmar2017_network
7,Pauktaw,4459,5,myanmar2017_network
7,Ramree,8898,5,myanmar2017_network
7,Rathedaung,12713,5,myanmar2017_network
7,Sittwe,9809,5,myanmar2017_network
8,Buthidaung,7263,5,myanmar2017_network
8,Cox's Bazar,84571,5,myanmar2017_network
8,Kyaukpyu,209,5,myanmar2017_network
8,Kyauktaw,11580,5,myanmar2017_network
8,Maungdaw,2370,5,myanmar2017_network
8,Myebon,8379,5,myanmar2017_network
8,Paletwa,6821,5,myanmar2017_network
8,Pauktaw,4916,5,myanmar2017_network
8,Ramree,10902,5,myanmar2017_network
8,Rathedaung,14023,5,myanmar2017_network
8,Sittwe,10107,5,myanmar2017_network
9,Buthidaung,7582,5,myanmar2017_network
9,Cox's Bazar,86514,5,myanmar2017_network
9,Kyaukpyu,197,5,myanmar2017_network
9,Kyauktaw,12721,5,myanmar2017_network
9,Maungdaw,2573,5,myanmar2017_network
9,Myebon,8643,5,myanmar2017_network
9,Paletwa,7382,5,myanmar2017_network
9,Pauktaw,5387,5,myanmar2017_network
9,Ramree,13032,5,myanmar2017_network
9,Rathedaung,15275,5,myanmar2017_network
9,Sittwe,10644,5,myanmar2017_network
10,Buthidaung,7920,5,myanmar2017_network
10,Cox's Bazar,88510,5,myanmar2017_network
10,Kyaukpyu,191,5,myanmar2017_network
10,Kyauktaw,13821,5,myanmar2017_network
10,Maungdaw,2794,5,myanmar2017_network
10,Myebon,9018,5,myanmar2017_network
10,Paletwa,8093,5,myanmar2017_network
10,Pauktaw,5748,5,myanmar2017_network
10,Ramree,15239,5,myanmar2017_network
10,Rathedaung,16470,5,myanmar2017_network
10,Sittwe,11158,5,myanmar2017_network
11,Buthidaung,8205,5,myanmar2017_network
11,Cox's Bazar,90577,5,myanmar2017_network
11,Kyaukpyu,179,5,myanmar2017_network
11,Kyauktaw,14875,5,myanmar2017_network
11,Maungdaw,3019,5,myanmar2017_network
11,Myebon,9364,5,myanmar2017_network
11,Paletwa,8768,5,myanmar2017_network
11,Pauktaw,6264,5,myanmar2017_network
11,Ramree,17775,5,myanmar2017_network
11,Rathedaung,17666,5,myanmar2017_network
11,Sittwe,11610,5,myanmar2017_network
12,Buthidaung,8538,5,myanmar2017_network
12,Cox's Bazar,92652,5,myanmar2017_network
12,Kyaukpyu,174,5,myanmar2017_network
12,Kyauktaw,15954,5,myanmar2017_network
12,Maungdaw,3263,5,myanmar2017_network
12,Myebon,9684,5,myanmar2017_network
12,Paletwa,9448,5,myanmar2017_network
12,Pauktaw,6753,5,myanmar2017_network
12,Ramree,20428,5,myanmar2017_network
12,Rathedaung,18805,5,myanmar2017_network
12,Sittwe,12174,5,myanmar2017_network
13,Buthidaung,9361,5,myanmar2017_network
13,Cox's Bazar,94693,5,myanmar2017_network
13,Kyaukpyu,170,5,myanmar2017_network
13,Kyauktaw,16770,5,myanmar2017_network
13,Maungdaw,3601,5,myanmar2017_network
13,Myebon,10021,5,myanmar2017_network
13,Paletwa,10396,5,myanmar2017_network
13,Pauktaw,7324,5,myanmar2017_network
13,Ramree,23031,5,myanmar2017_network
13,Rathedaung,20308,5,myanmar2017_network
13,Sittwe,12797,5,myanmar2017_network
14,Buthidaung,9877,5,myanmar2017_network
14,Cox's Bazar,96812,5,myanmar2017_network
14,Kyaukpyu,165,5,myanmar2017_network
14,Kyauktaw,17621,5,myanmar2017_network
14,Maungdaw,3960,5,myanmar2017_network
14,Myebon,10384,5,myanmar2017_network
14,Paletwa,11526,5,myanmar2017_network
14,Pauktaw,7903,5,myanmar2017_network
14,Ramree,25727,5,myanmar2017_network
14,Rathedaung,22262,5,myanmar2017_network
14,Sittwe,13609,5,myanmar2017_network
0,Buthidaung,1116,6,myanmar2017_network
0,Cox's Bazar,70349,6,myanmar2017_network
0,Kyaukpyu,281,6,myanmar2017_network
0,Kyauktaw,986,6,myanmar2017_network
0,Maungdaw,1985,6,myanmar2017_network
0,Myebon,3853,6,myanmar2017_network
0,Paletwa,506,6,myanmar2017_network
0,Pauktaw,2423,6,myanmar2017_network
0,Ramree,160,6,myanmar2017_network
0,Rathedaung,2586,6,myanmar2017_network
0,Sittwe,13599,6,myanmar2017_network
1,Buthidaung,2442,6,myanmar2017_network
1,Cox's Bazar,72072,6,myanmar2017_network
1,Kyaukpyu,265,6,myanmar2017_network
1,Kyauktaw,2632,6,myanmar2017_network
1,Maungdaw,1651,6,myanmar2017_network
1,Myebon,6473,6,myanmar2017_network
1,Paletwa,1535,6,myanmar2017_network
1,Pauktaw,2425,6,myanmar2017_network
1,Ramree,590,6,myanmar2017_network
1,Rathedaung,4574,6,myanmar2017_network
1,Sittwe,12430,6,myanmar2017_network
2,Buthidaung,3310,6,myanmar2017_network
2,Cox's Bazar,73806,6,myanmar2017_network
2,Kyaukpyu,253,6,myanmar2017_network
2,Kyauktaw,4227,6,myanmar2017_network
2,Maungdaw,1455,6,myanmar2017_network
2,Myebon,6948,6,myanmar2017_network
2,Paletwa,2485,6,myanmar2017_network
2,Pauktaw,2571,6,myanmar2017_network
2,Ramree,1480,6,myanmar2017_network
2,Rathedaung,6217,6,myanmar2017_network
2,Sittwe,11424,6,myanmar2017_network
3,Buthidaung,4079,6,myanmar2017_network
3,Cox's Bazar,75510,6,myanmar2017_network
3,Kyaukpyu,239,6,myanmar2017_network
3,Kyauktaw,5637,6,myanmar2017_network
3,Maungdaw,1492,6,myanmar2017_network
3,Myebon,7286,6,myanmar2017_network
3,Paletwa,3324,6,myanmar2017_network
3,Pauktaw,2832,6,myanmar2017_network
3,Ramree,2654,6,myanmar2017_network
3,Rathedaung,7698,6,myanmar2017_network
3,Sittwe,10705,6,myanmar2017_network
4,Buthidaung,4909,6,myanmar2017_network
4,Cox's Bazar,77189,6,myanmar2017_network
4,Kyaukpyu,230,6,myanmar2017_network
4,Kyauktaw,6870,6,myanmar2017_network
4,Maungdaw,1524,6,myanmar2017_network
4,Myebon,7606,6,myanmar2017_network
4,Paletwa,4168,6,myanmar2017_network
4,Pauktaw,3249,6,myanmar2017_network
4,Ramree,4052,6,myanmar2017_network
4,Rathedaung,9081,6,myanmar2017_network
4,Sittwe,10200,6,myanmar2017_network
5,Buthidaung,5633,6,myanmar2017_network
5,Cox's Bazar,78876,6,myanmar2017_network
5,Kyaukpyu,217,6,myanmar2017_network
5,Kyauktaw,8087,6,myanmar2017_network
5,Maungdaw,1606,6,myanmar2017_network
5,Myebon,7818,6,myanmar2017_network
5,Paletwa,4949,6,myanmar2017_network
5,Pauktaw,3652,6,myanmar2017_network
5,Ramree,5643,6,myanmar2017_network
5,Rathedaung,10206,6,myanmar2017_network
5,Sittwe,9937,6,myanmar2017_network
6,Buthidaung,6439,6,myanmar2017_network
6,Cox's Bazar,80741,6,myanmar2017_network
6,Kyaukpyu,206,6,myanmar2017_network
6,Kyauktaw,9265,6,myanmar2017_network
6,Maungdaw,1831,6,myanmar2017_network
6,Myebon,8004,6,myanmar2017_network
6,Paletwa,5529,6,myanmar2017_network
6,Pauktaw,4093,6,myanmar2017_network
6,Ramree,7330,6,myanmar2017_network
6,Rathedaung,11523,6,myanmar2017_network
6,Sittwe,9715,6,myanmar2017_network
7,Buthidaung,7050,6,myanmar2017_network
7,Cox's Bazar,82416,6,myanmar2017_network
7,Kyaukpyu,198,6,myanmar2017_network
7,Kyauktaw,10537,6,myanmar2017_network
7,Maungdaw,2068,6,myanmar2017_network
7,Myebon,8233,6,myanmar2017_network
7,Paletwa,6122,6,myanmar2017_network
7,Pauktaw,4500,6,myanmar2017_network
7,Ramree,9164,6,myanmar2017_network
7,Rathedaung,12906,6,myanmar2017_network
7,Sittwe,9779,6,myanmar2017_network
8,Buthidaung,7456,6,myanmar2017_network
8,Cox's Bazar,84356,6,myanmar2017_network
8,Kyaukpyu,191,6,myanmar2017_network
8,Kyauktaw,11725,6,myanmar2017_network
8,Maungdaw,2280,6,myanmar2017_network
8,Myebon,8486,6,myanmar2017_network
8,Paletwa,6721,6,myanmar2017_network
8,Pauktaw,4937,6,myanmar2017_network
8,Ramree,11177,6,myanmar2017_network
8,Rathedaung,14221,6,myanmar2017_network
8,Sittwe,10129,6,myanmar2017_network
9,Buthidaung,7814,6,myanmar2017_network
9,Cox's Bazar,86394,6,myanmar2017_network
9,Kyaukpyu,188,6,myanmar2017_network
9,Kyauktaw,12876,6,myanmar2017_network
9,Maungdaw,2528,6,myanmar2017_network
9,Myebon,8777,6,myanmar2017_network
9,Paletwa,7350,6,myanmar2017_network
9,Pauktaw,5347,6,myanmar2017_network
9,Ramree,13322,6,myanmar2017_network
9,Rathedaung,15488,6,myanmar2017_network
9,Sittwe,10482,6,myanmar2017_network
10,Buthidaung,8054,6,myanmar2017_network
10,Cox's Bazar,88425,6,myanmar2017_network
10,Kyaukpyu,173,6,myanmar2017_network
10,Kyauktaw,13953,6,myanmar2017_network
10,Maungdaw,2740,6,myanmar2017_network
10,Myebon,9117,6,myanmar2017_network
10,Paletwa,7995,6,myanmar2017_network
10,Pauktaw,5790,6,myanmar2017_network
10,Ramree,15702,6,myanmar2017_network
10,Rathedaung,16740,6,myanmar2017_network
10,Sittwe,11018,6,myanmar2017_network
11,Buthidaung,8372,6,myanmar2017_network
11,Cox's Bazar,90459,6,myanmar2017_network
11,Kyaukpyu,167,6,myanmar2017_network
11,Kyauktaw,14906,6,myanmar2017_network
11,Maungdaw,2924,6,myanmar2017_network
11,Myebon,9460,6,myanmar2017_network
11,Paletwa,8713,6,myanmar2017_network
11,Pauktaw,6294,6,myanmar2017_network
11,Ramree,18162,6,myanmar2017_network
11,Rathedaung,17935,6,myanmar2017_network
11,Sittwe,11642,6,myanmar2017_network
12,Buthidaung,8709,6,myanmar2017_network
12,Cox's Bazar,92490,6,myanmar2017_network
12,Kyaukpyu,160,6,myanmar2017_network
12,Kyauktaw,15964,6,myanmar2017_network
12,Maungdaw,3144,6,myanmar2017_network
12,Myebon,9795,6,myanmar2017_network
12,Paletwa,9333,6,myanmar2017_network
12,Pauktaw,6775,6,myanmar2017_network
12,Ramree,20767,6,myanmar2017_network
12,Rathedaung,19090,6,myanmar2017_network
12,Sittwe,12128,6,myanmar2017_network
13,Buthidaung,9488,6,myanmar2017_network
13,Cox's Bazar,94605,6,myanmar2017_network
13,Kyaukpyu,157,6,myanmar2017_network
13,Kyauktaw,16855,6,myanmar2017_network
13,Maungdaw,3456,6,myanmar2017_network
13,Myebon,10164,6,myanmar2017_network
13,Paletwa,10361,6,myanmar2017_network
13,Pauktaw,7247,6,myanmar2017_network
13,Ramree,23386,6,myanmar2017_network
13,Rathedaung,20635,6,myanmar2017_network
13,Sittwe,12727,6,myanmar2017_network
14,Buthidaung,10070,6,myanmar2017_network
14,Cox's Bazar,96725,6,myanmar2017_network
14,Kyaukpyu,151,6,myanmar2017_network
14,Kyauktaw,17751,6,myanmar2017_network
14,Maungdaw,3805,6,myanmar2017_network
14,Myebon,10565,6,myanmar2017_network
14,Paletwa,11460,6,myanmar2017_network
14,Pauktaw,7822,6,myanmar2017_network
14,Ramree,26158,6,myanmar2017_network
14,Rathedaung,22527,6,myanmar2017_network
14,Sittwe,13590,6,myanmar2017_network
0,Buthidaung,1046,7,myanmar2017_network
0,Cox's Bazar,70273,7,myanmar2017_network
0,Kyaukpyu,262,7,myanmar2017_network
0,Kyauktaw,1031,7,myanmar2017_network
0,Maungdaw,2046,7,myanmar2017_network
0,Myebon,3873,7,myanmar2017_network
0,Paletwa,479,7,myanmar2017_network
0,Pauktaw,2382,7,myanmar2017_network
0,Ramree,168,7,myanmar2017_network
0,Rathedaung,2679,7,myanmar2017_network
0,Sittwe,13620,7,myanmar2017_network
1,Buthidaung,2396,7,myanmar2017_network
1,Cox's Bazar,72024,7,myanmar2017_network
1,Kyaukpyu,251,7,myanmar2017_network
1,Kyauktaw,2765,7,myanmar2017_network
1,Maungdaw,1736,7,myanmar2017_network
1,Myebon,6402,7,myanmar2017_network
1,Paletwa,1526,7,myanmar2017_network
1,Pauktaw,2407,7,myanmar2017_network
1,Ramree,587,7,myanmar2017_network
1,Rathedaung,4619,7,myanmar2017_network
1,Sittwe,12395,7,myanmar2017_network
2,Buthidaung,3259,7,myanmar2017_network
2,Cox's Bazar,73752,7,myanmar2017_network
2,Kyaukpyu,237,7,myanmar2017_network
2,Kyauktaw,4307,7,myanmar2017_network
2,Maungdaw,1519,7,myanmar2017_network
2,Myebon,6853,7,myanmar2017_network
2,Paletwa,2493,7,myanmar2017_network
2,Pauktaw,2529,7,myanmar2017_network
2,Ramree,1468,7,myanmar2017_network
2,Rathedaung,6167,7,myanmar2017_network
2,Sittwe,11490,7,myanmar2017_network
3,Buthidaung,4103,7,myanmar2017_network
3,Cox's Bazar,75469,7,myanmar2017_network
3,Kyaukpyu,231,7,myanmar2017_network
3,Kyauktaw,5651,7,myanmar2017_network
3,Maungdaw,1538,7,myanmar2017_network
3,Myebon,7168,7,myanmar2017_network
3,Paletwa,3332,7,myanmar2017_network
3,Pauktaw,2779,7,myanmar2017_network
3,Ramree,2581,7,myanmar2017_network
3,Rathedaung,7633,7,myanmar2017_network
3,Sittwe,10805,7,myanmar2017_network
4,Buthidaung,4890,7,myanmar2017_network
4,Cox's Bazar,77232,7,myanmar2017_network
4,Kyaukpyu,218,7,myanmar2017_network
4,Kyauktaw,6885,7,myanmar2017_network
4,Maungdaw,1604,7,myanmar2017_network
4,Myebon,7471,7,myanmar2017_network
4,Paletwa,4142,7,myanmar2017_network
4,Pauktaw,3154,7,myanmar2017_network
4,Ramree,3981,7,myanmar2017_network
4,Rathedaung,8966,7,myanmar2017_network
4,Sittwe,10305,7,myanmar2017_network
5,Buthidaung,5605,7,myanmar2017_network
5,Cox's Bazar,78871,7,myanmar2017_network
5,Kyaukpyu,208,7,myanmar2017_network
5,Kyauktaw,8158,7,myanmar2017_network
5,Maungdaw,1692,7,myanmar2017_network
5,Myebon,7743,7,myanmar2017_network
5,Paletwa,4950,7,myanmar2017_network
5,Pauktaw,3533,7,myanmar2017_network
5,Ramree,5427,7,myanmar2017_network
5,Rathedaung,10142,7,myanmar2017_network
5,Sittwe,9882,7,myanmar2017_network
6,Buthidaung,6425,7,myanmar2017_network
6,Cox's Bazar,80574,7,myanmar2017_network
6,Kyaukpyu,200,7,myanmar2017_network
6,Kyauktaw,9383,7,myanmar2017_network
6,Maungdaw,1939,7,myanmar2017_network
6,Myebon,8017,7,myanmar2017_network
6,Paletwa,5461,7,myanmar2017_network
6,Pauktaw,3985,7,myanmar2017_network
6,Ramree,7011,7,myanmar2017_network
6,Rathedaung,11443,7,myanmar2017_network
6,Sittwe,9668,7,myanmar2017_network
7,Buthidaung,7012,7,myanmar2017_network
7,Cox's Bazar,82290,7,myanmar2017_network
7,Kyaukpyu,193,7,myanmar2017_network
7,Kyauktaw,10526,7,myanmar2017_network
7,Maungdaw,2203,7,myanmar2017_network
7,Myebon,8344,7,myanmar2017_network
7,Paletwa,6102,7,myanmar2017_network
7,Pauktaw,4458,7,myanmar2017_network
7,Ramree,8798,7,myanmar2017_network
7,Rathedaung,12810,7,myanmar2017_network
7,Sittwe,9737,7,myanmar2017_network
8,Buthidaung,7387,7,myanmar2017_network
8,Cox's Bazar,84238,7,myanmar2017_network
8,Kyaukpyu,185,7,myanmar2017_network
8,Kyauktaw,11747,7,myanmar2017_network
8,Maungdaw,2453,7,myanmar2017_network
8,Myebon,8599,7,myanmar2017_network
8,Paletwa,6698,7,myanmar2017_network
8,Pauktaw,4923,7,myanmar2017_network
8,Ramree,10746,7,myanmar2017_network
8,Rathedaung,14126,7,myanmar2017_network
8,Sittwe,10051,7,myanmar2017_network
9,Buthidaung,7685,7,myanmar2017_network
9,Cox's Bazar,86220,7,myanmar2017_network
9,Kyaukpyu,172,7,myanmar2017_network
9,Kyauktaw,12968,7,myanmar2017_network
9,Maungdaw,2663,7,myanmar2017_network
9,Myebon,8863,7,myanmar2017_network
9,Paletwa,7332,7,myanmar2017_network
9,Pauktaw,5437,7,myanmar2017_network
9,Ramree,12792,7,myanmar2017_network
9,Rathedaung,15373,7,myanmar2017_network
9,Sittwe,10543,7,myanmar2017_network
10,Buthidaung,8024,7,myanmar2017_network
10,Cox's Bazar,88161,7,myanmar2017_network
10,Kyaukpyu,161,7,myanmar2017_network
10,Kyauktaw,14039,7,myanmar2017_network
10,Maungdaw,2874,7,myanmar2017_network
10,Myebon,9174,7,myanmar2017_network
10,Paletwa,7987,7,myanmar2017_network
10,Pauktaw,5935,7,myanmar2017_network
10,Ramree,15118,7,myanmar2017_network
10,Rathedaung,16516,7,myanmar2017_network
10,Sittwe,11064,7,myanmar2017_network
11,Buthidaung,8322,7,myanmar2017_network
11,Cox's Bazar,90216,7,myanmar2017_network
11,Kyaukpyu,151,7,myanmar2017_network
11,Kyauktaw,15089,7,myanmar2017_network
11,Maungdaw,3099,7,myanmar2017_network
11,Myebon,9413,7,myanmar2017_network
11,Paletwa,8658,7,myanmar2017_network
11,Pauktaw,6429,7,myanmar2017_network
11,Ramree,17572,7,myanmar2017_network
11,Rathedaung,17753,7,myanmar2017_network
11,Sittwe,11671,7,myanmar2017_network
12,Buthidaung,8669,7,myanmar2017_network
12,Cox's Bazar,92286,7,myanmar2017_network
12,Kyaukpyu,144,7,myanmar2017_network
12,Kyauktaw,16203,7,myanmar2017_network
12,Maungdaw,3318,7,myanmar2017_network
12,Myebon,9781,7,myanmar2017_network
12,Paletwa,9233,7,myanmar2017_network
12,Pauktaw,6918,7,myanmar2017_network
12,Ramree,20094,7,myanmar2017_network
12,Rathedaung,18890,7,myanmar2017_network
12,Sittwe,12207,7,myanmar2017_network
13,Buthidaung,9490,7,myanmar2017_network
13,Cox's Bazar,94322,7,myanmar2017_network
13,Kyaukpyu,137,7,myanmar2017_network
13,Kyauktaw,17109,7,myanmar2017_network
13,Maungdaw,3667,7,myanmar2017_network
13,Myebon,10146,7,myanmar2017_network
13,Paletwa,10208,7,myanmar2017_network
13,Pauktaw,7412,7,myanmar2017_network
13,Ramree,22654,7,myanmar2017_network
13,Rathedaung,20394,7,myanmar2017_network
13,Sittwe,12880,7,myanmar2017_network
14,Buthidaung,10044,7,myanmar2017_network
14,Cox's Bazar,96393,7,myanmar2017_network
14,Kyaukpyu,132,7,myanmar2017_network
14,Kyauktaw,17925,7,myanmar2017_network
14,Maungdaw,4064,7,myanmar2017_network
14,Myebon,10510,7,myanmar2017_network
14,Paletwa,11374,7,myanmar2017_network
14,Pauktaw,8074,7,myanmar2017_network
14,Ramree,25402,7,myanmar2017_network
14,Rathedaung,22284,7,myanmar2017_network
14,Sittwe,13686,7,myanmar2017_network
0,Buthidaung,1086,8,myanmar2017_network
0,Cox's Bazar,70295,8,myanmar2017_network
0,Kyaukpyu,271,8,myanmar2017_network
0,Kyauktaw,1013,8,myanmar2017_network
0,Maungdaw,1833,8,myanmar2017_network
0,Myebon,3959,8,myanmar2017_network
0,Paletwa,512,8,myanmar2017_network
0,Pauktaw,2395,8,myanmar2017_network
0,Ramree,144,8,myanmar2017_network
0,Rathedaung,2565,8,myanmar2017_network
0,Sittwe,13333,8,myanmar2017_network
1,Buthidaung,2367,8,myanmar2017_network
1,Cox's Bazar,72085,8,myanmar2017_network
1,Kyaukpyu,258,8,myanmar2017_network
1,Kyauktaw,2658,8,myanmar2017_network
1,Maungdaw,1559,8,myanmar2017_network
1,Myebon,6572,8,myanmar2017_network
1,Paletwa,1575,8,myanmar2017_network
1,Pauktaw,2397,8,myanmar2017_network
1,Ramree,556,8,myanmar2017_network
1,Rathedaung,4539,8,myanmar2017_network
1,Sittwe,12109,8,myanmar2017_network
2,Buthidaung,3193,8,myanmar2017_network
2,Cox's Bazar,73755,8,myanmar2017_network
2,Kyaukpyu,247,8,myanmar2017_network
2,Kyauktaw,4147,8,myanmar2017_network
2,Maungdaw,1389,8,myanmar2017_network
2,Myebon,7049,8,myanmar2017_network
2,Paletwa,2485,8,myanmar2017_network
2,Pauktaw,2542,8,myanmar2017_network
2,Ramree,1460,8,myanmar2017_network
2,Rathedaung,6075,8,myanmar2017_network
2,Sittwe,11215,8,myanmar2017_network
3,Buthidaung,3893,8,myanmar2017_network
3,Cox's Bazar,75450,8,myanmar2017_network
3,Kyaukpyu,237,8,myanmar2017_network
3,Kyauktaw,5561,8,myanmar2017_network
3,Maungdaw,1451,8,myanmar2017_network
3,Myebon,7332,8,myanmar2017_network
3,Paletwa,3310,8,myanmar2017_network
3,Pauktaw,2764,8,myanmar2017_network
3,Ramree,2646,8,myanmar2017_network
3,Rathedaung,7447,8,myanmar2017_network
3,Sittwe,10600,8,myanmar2017_network
4,Buthidaung,4659,8,myanmar2017_network
4,Cox's Bazar,77216,8,myanmar2017_network
4,Kyaukpyu,229,8,myanmar2017_network
4,Kyauktaw,6796,8,myanmar2017_network
4,Maungdaw,1522,8,myanmar2017_network
4,Myebon,7565,8,myanmar2017_network
4,Paletwa,4177,8,myanmar2017_network
4,Pauktaw,3178,8,myanmar2017_network
4,Ramree,3990,8,myanmar2017_network
4,Rathedaung,8772,8,myanmar2017_network
4,Sittwe,10118,8,myanmar2017_network
5,Buthidaung,5341,8,myanmar2017_network
5,Cox's Bazar,78825,8,myanmar2017_network
5,Kyaukpyu,218,8,myanmar2017_network
5,Kyauktaw,8046,8,myanmar2017_network
5,Maungdaw,1616,8,myanmar2017_network
5,Myebon,7787,8,myanmar2017_network
5,Paletwa,5008,8,myanmar2017_network
5,Pauktaw,3617,8,myanmar2017_network
5,Ramree,5464,8,myanmar2017_network
5,Rathedaung,9866,8,myanmar2017_network
5,Sittwe,9826,8,myanmar2017_network
6,Buthidaung,6171,8,myanmar2017_network
6,Cox's Bazar,80655,8,myanmar2017_network
6,Kyaukpyu,203,8,myanmar2017_network
6,Kyauktaw,9310,8,myanmar2017_network
6,Maungdaw,1868,8,myanmar2017_network
6,Myebon,8122,8,myanmar2017_network
6,Paletwa,5474,8,myanmar2017_network
6,Pauktaw,3999,8,myanmar2017_network
6,Ramree,6988,8,myanmar2017_network
6,Rathedaung,11073,8,myanmar2017_network
6,Sittwe,9551,8,myanmar2017_network
7,Buthidaung,6756,8,myanmar2017_network
7,Cox's Bazar,82383,8,myanmar2017_network
7,Kyaukpyu,193,8,myanmar2017_network
7,Kyauktaw,10501,8,myanmar2017_network
7,Maungdaw,2107,8,myanmar2017_network
7,Myebon,8389,8,myanmar2017_network
7,Paletwa,6140,8,myanmar2017_network
7,Pauktaw,4415,8,myanmar2017_network
7,Ramree,8723,8,myanmar2017_network
7,Rathedaung,12445,8,myanmar2017_network
7,Sittwe,9659,8,myanmar2017_network
8,Buthidaung,7091,8,myanmar2017_network
8,Cox's Bazar,84245,8,myanmar2017_network
8,Kyaukpyu,185,8,myanmar2017_network
8,Kyauktaw,11667,8,myanmar2017_network
8,Maungdaw,2336,8,myanmar2017_network
8,Myebon,8671,8,myanmar2017_network
8,Paletwa,6764,8,myanmar2017_network
8,Pauktaw,4888,8,myanmar2017_network
8,Ramree,10657,8,myanmar2017_network
8,Rathedaung,13815,8,myanmar2017_network
8,Sittwe,9951,8,myanmar2017_network
9,Buthidaung,7447,8,myanmar2017_network
9,Cox's Bazar,86234,8,myanmar2017_network
9,Kyaukpyu,181,8,myanmar2017_network
9,Kyauktaw,12758,8,myanmar2017_network
9,Maungdaw,2547,8,myanmar2017_network
9,Myebon,8911,8,myanmar2017_network
9,Paletwa,7369,8,myanmar2017_network
9,Pauktaw,5392,8,myanmar2017_network
9,Ramree,12729,8,myanmar2017_network
9,Rathedaung,15025,8,myanmar2017_network
9,Sittwe,10455,8,myanmar2017_network
10,Buthidaung,7784,8,myanmar2017_network
10,Cox's Bazar,88228,8,myanmar2017_network
10,Kyaukpyu,173,8,myanmar2017_network
10,Kyauktaw,13793,8,myanmar2017_network
10,Maungdaw,2757,8,myanmar2017_network
10,Myebon,9166,8,myanmar2017_network
10,Paletwa,7998,8,myanmar2017_network
10,Pauktaw,5802,8,myanmar2017_network
10,Ramree,15025,8,myanmar2017_network
10,Rathedaung,16210,8,myanmar2017_network
10,Sittwe,11011,8,myanmar2017_network
11,Buthidaung,8010,8,myanmar2017_network
11,Cox's Bazar,90258,8,myanmar2017_network
11,Kyaukpyu,167,8,myanmar2017_network
11,Kyauktaw,14826,8,myanmar2017_network
11,Maungdaw,2967,8,myanmar2017_network
11,Myebon,9463,8,myanmar2017_network
11,Paletwa,8680,8,myanmar2017_network
11,Pauktaw,6330,8,myanmar2017_network
11,Ramree,17517,8,myanmar2017_network
11,Rathedaung,17428,8,myanmar2017_network
11,Sittwe,11555,8,myanmar2017_network
12,Buthidaung,8290,8,myanmar2017_network
12,Cox's Bazar,92224,8,myanmar2017_network
12,Kyaukpyu,162,8,myanmar2017_network
12,Kyauktaw,15727,8,myanmar2017_network
12,Maungdaw,3235,8,myanmar2017_network
12,Myebon,9843,8,myanmar2017_network
12,Paletwa,9319,8,myanmar2017_network
12,Pauktaw,6846,8,myanmar2017_network
12,Ramree,20105,8,myanmar2017_network
12,Rathedaung,18552,8,myanmar2017_network
12,Sittwe,12119,8,myanmar2017_network
13,Buthidaung,9119,8,myanmar2017_network
13,Cox's Bazar,94286,8,myanmar2017_network
13,Kyaukpyu,154,8,myanmar2017_network
13,Kyauktaw,16692,8,myanmar2017_network
13,Maungdaw,3567,8,myanmar2017_network
13,Myebon,10161,8,myanmar2017_network
13,Paletwa,10318,8,myanmar2017_network
13,Pauktaw,7376,8,myanmar2017_network
13,Ramree,22612,8,myanmar2017_network
13,Rathedaung,20122,8,myanmar2017_network
13,Sittwe,12672,8,myanmar2017_network
14,Buthidaung,9574,8,myanmar2017_network
14,Cox's Bazar,96493,8,myanmar2017_network
14,Kyaukpyu,148,8,myanmar2017_network
14,Kyauktaw,17561,8,myanmar2017_network
14,Maungdaw,3988,8,myanmar2017_network
14,Myebon,10462,8,myanmar2017_network
14,Paletwa,11405,8,myanmar2017_network
14,Pauktaw,7991,8,myanmar2017_network
14,Ramree,25358,8,myanmar2017_network
14,Rathedaung,22037,8,myanmar2017_network
14,Sittwe,13619,8,myanmar2017_network
0,Buthidaung,1032,9,myanmar2017_network
0,Cox's Bazar,70406,9,myanmar2017_network
0,Kyaukpyu,251,9,myanmar2017_network
0,Kyauktaw,989,9,myanmar2017_network
0,Maungdaw,1967,9,myanmar2017_network
0,Myebon,3847,9,myanmar2017_network
0,Paletwa,524,9,myanmar2017_network
0,Pauktaw,2338,9,myanmar2017_network
0,Ramree,172,9,myanmar2017_network
0,Rathedaung,2506,9,myanmar2017_network
0,Sittwe,13504,9,myanmar2017_network
1,Buthidaung,2369,9,myanmar2017_network
1,Cox's Bazar,72219,9,myanmar2017_network
1,Kyaukpyu,243,9,myanmar2017_network
1,Kyauktaw,2716,9,myanmar2017_network
1,Maungdaw,1630,9,myanmar2017_network
1,Myebon,6466,9,myanmar2017_network
1,Paletwa,1594,9,myanmar2017_network
1,Pauktaw,2306,9,myanmar2017_network
1,Ramree,604,9,myanmar2017_network
1,Rathedaung,4513,9,myanmar2017_network
